objectid;nom;raison_sociale;type_reg;categorie;code_noga;branche;activite_detail;adresse;npa;localite;commune;telephone_principal_reg;telephone_secondaire_reg;telephone_site;telephone_final;telephone_source;email_reg;email_site;email_final;email_source;site_internet;site_normalise;scrape_status;pages_verifiees;fax;taille;type_local;complement_localisation;id_etablissement;id_entreprise;num_ide;latitude;longitude;source_principale;date_collecte
92143;Crepesnfun SNC;Crepesnfun SNC;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue LE-CORBUSIER 27;1208;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;;;;;1-575BAQ;CHE447252054;46.19207020527527;6.165814124571248;SITG REG + site web public si disponible;2026-05-26
53476;Crispy Cookies Sàrl;Crispy Cookies Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de la Terrassière 8;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;10-19 travailleurs;;;;1-3HUOWR;CHE454189780;46.200882060353656;6.156609092615535;SITG REG + site web public si disponible;2026-05-26
71464;CUMANO SA;CUMANO SA;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Contamines 18;1206;Genève;Genève-Eaux-Vives;+41228401515;;;+41228401515;REG principal;ac@capomondo.com;;ac@capomondo.com;REG;;;site absent;;+41228180100;50-99 travailleurs;;;;1-4XH-35586;CHE115256313;46.19642364845534;6.156266066543551;SITG REG + site web public si disponible;2026-05-26
49657;Dco Café Sàrl;Dco Café Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Ruelle des Templiers 4;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-26GCKU;CHE477020927;46.20061086674916;6.156604714831774;SITG REG + site web public si disponible;2026-05-26
101064;DELICES DE GENEVE Özturk Saffet;DELICES DE GENEVE Özturk Saffet;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de la Terrassière 25;1207;Genève;Genève-Eaux-Vives;+41227357521;;;+41227357521;REG principal;ldgozturk@gmail.com;;ldgozturk@gmail.com;REG;;;site absent;;;1-2 travailleurs;;;;1-CC5Q1;CHE462982042;46.20069994090894;6.1587069854120084;SITG REG + site web public si disponible;2026-05-26
39318;Dieci Pizza Eaux-Vives;Dieci Pizza Eaux-Vives;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Chêne 21;1207;Genève;Genève-Eaux-Vives;+41223431010;+41800811010;"+41217521514; +41761814898; +41765844356; +41775647196; +41795903928";+41223431010;REG principal;info@dieci.ch;;info@dieci.ch;REG;https://www.dieci.ch;https://www.dieci.ch/;contacts trouves sur site;https://www.dieci.ch/ | https://www.dieci.ch/contact | https://www.dieci.ch/contact/ | https://www.dieci.ch/contacts (erreur) | https://www.dieci.ch/contactez-nous;;20-49 travailleurs;Hôtel/restaurant/bar/dancing;;1-U25CX;1-5BU7N;;46.20014691779925;6.167099096819216;SITG REG + site web public si disponible;2026-05-26
62817;DIVINE SA;DIVINE SA;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Quai Gustave-ADOR 20;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;10-19 travailleurs;;;;1-4M2Y52;CHE256149000;46.20534027476639;6.157556636239606;SITG REG + site web public si disponible;2026-05-26
52569;Egger Distribution Sàrl;Egger Distribution Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue des Eaux-Vives 25;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;6-9 travailleurs;;;;1-2T0R7T;CHE225426209;46.204118881244256;6.15826928534549;SITG REG + site web public si disponible;2026-05-26
31119;Elsalad Villereuse;Elsalad Villereuse;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Carrefour de Villereuse 4;1207;Genève;Genève-Eaux-Vives;+41228080022;;;+41228080022;REG principal;;"hello@elsalad.com; jobs@elsalad.com";"hello@elsalad.com; jobs@elsalad.com";site web;https://www.elsalad.com;https://www.elsalad.com/;contacts trouves sur site;https://www.elsalad.com/ | https://www.elsalad.com/contact (erreur) | https://www.elsalad.com/contact/ (erreur) | https://www.elsalad.com/contacts (erreur) | https://www.elsalad.com/contactez-nous (erreur);;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-67386;1-4XH-67385;;46.20034934207802;6.159179940857842;SITG REG + site web public si disponible;2026-05-26
103454;Epicure development Sàrl;Epicure development Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue du Nant 8;1207;Genève;Genève-Eaux-Vives;+41227166995;;;+41227166995;REG principal;hello@oncleedouard.com;;hello@oncleedouard.com;REG;https://oncleedouard.com/;https://oncleedouard.com/;non necessaire;;;;;;;1-L16V2;CHE272284777;46.20203940460579;6.160164130889416;SITG REG + site web public si disponible;2026-05-26
101369;Espresso Café SA;Espresso Café SA;Entreprise;Bar;563001;Bars;;Rue LE-CORBUSIER 5;1208;Genève;Genève-Eaux-Vives;+41223474203;;;+41223474203;REG principal;benvenuto@espressocafe.ch;;benvenuto@espressocafe.ch;REG;http://www.espressocafe.ch;http://www.espressocafe.ch/;non necessaire;;;1-2 travailleurs;;;;1-FHIVM;CHE266690465;46.19480651578569;6.16891593922216;SITG REG + site web public si disponible;2026-05-26
78808;F.H. SA;F.H. SA;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Quai Gustave-ADOR 62;1207;Genève;Genève-Eaux-Vives;+41223497419;;;+41223497419;REG principal;;;;non trouve;;;site absent;;+41223497419;1-2 travailleurs;;;;1-4XH-65240;CHE395943367;46.20742693154292;6.162712633409632;SITG REG + site web public si disponible;2026-05-26
92144;Falafels de Gamea;Falafels de Gamea;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Chêne 5;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-575BCR;CHE469975942;46.20007760120553;6.162360492049889;SITG REG + site web public si disponible;2026-05-26
43362;FATHALLAH MATCHA WAY;FATHALLAH MATCHA WAY;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue des Eaux-Vives 63;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;;;;;1-5XCPHZ;CHE202228288;46.20515243566959;6.160047865559946;SITG REG + site web public si disponible;2026-05-26
6366;Five Guys Eaux-Vives;Five Guys Eaux-Vives;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Avenue de la Gare-des-Eaux-Vives 11;1207;Genève;Genève-Eaux-Vives;+41228400027;;;+41228400027;REG principal;;;;non trouve;https://restaurants.fiveguys.ch;https://restaurants.fiveguys.ch/;aucun contact trouve sur site;https://restaurants.fiveguys.ch/ | https://restaurants.fiveguys.ch/contact (erreur) | https://restaurants.fiveguys.ch/contact/ (erreur) | https://restaurants.fiveguys.ch/contacts (erreur) | https://restaurants.fiveguys.ch/contactez-nous (erreur);;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-1VPOW4;1-1VPOQE;;46.200981283865424;6.166274550740629;SITG REG + site web public si disponible;2026-05-26
96544;Gafreli Sàrl;Gafreli Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Soleure 2;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-5KZ3MH;CHE388792703;46.20571790750068;6.163407319486248;SITG REG + site web public si disponible;2026-05-26
89425;Garden Café SA;Garden Café SA;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de la Mairie 3;1207;Genève;Genève-Eaux-Vives;+41227009867;;;+41227009867;REG principal;gardencafesa2020@gmail.com;;gardencafesa2020@gmail.com;REG;;;site absent;;;3-5 travailleurs;;;;1-4XH-99415;CHE107620434;46.203391034095276;6.157780835152948;SITG REG + site web public si disponible;2026-05-26
103690;GastrO'Vives SA;GastrO'Vives SA;Entreprise;Gestion restauration;561003;Administration et gestion d'établissements de restauration;;Chemin de Grange-Canal 21;1208;Genève;Genève-Eaux-Vives;+41228400342;+41798216856;;+41228400342;REG principal;;;;non trouve;;;site absent;;;20-49 travailleurs;;;;1-LXZAU;CHE244127457;46.20103492101363;6.175187172569043;SITG REG + site web public si disponible;2026-05-26
94545;GEFAMILY Sàrl;GEFAMILY Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue du Jeu-de-l'Arc 15;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;;;;;1-58U3AD;CHE481294623;46.20258094622994;6.158242708900256;SITG REG + site web public si disponible;2026-05-26
10083;Gelateria La Dolce Vita;Gelateria La Dolce Vita;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Quai Gustave-ADOR 21;1207;Genève;Genève-Eaux-Vives;+41798153134;;;+41798153134;REG principal;;;;non trouve;;;site absent;;;Sans travailleur;Hôtel/restaurant/bar/dancing;;1-2PPORA;1-42YPVB;;46.20581313790688;6.157360477187304;SITG REG + site web public si disponible;2026-05-26
7064;Gigi Cucina & Bar;Gigi Cucina & Bar;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Avenue de la Gare-des-Eaux-Vives 11;1207;Genève;Genève-Eaux-Vives;+41228400341;;;+41228400341;REG principal;info@gigicucinabar.ch;;info@gigicucinabar.ch;REG;https://www.gigicucinabar.ch;https://www.gigicucinabar.ch/;non necessaire;;;10-19 travailleurs;Hôtel/restaurant/bar/dancing;;1-1EIHEV;1-LXZAU;;46.200981283865424;6.166274550740629;SITG REG + site web public si disponible;2026-05-26
47847;Glazed Holding Company SA;Glazed Holding Company SA;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue du Nant 8;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-24E8TJ;CHE166810013;46.20203940460579;6.160164130889416;SITG REG + site web public si disponible;2026-05-26
9356;Glob's Tacos;Glob's Tacos;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de la Terrassière 24;1207;Genève;Genève-Eaux-Vives;+41227008035;;;+41227008035;REG principal;info@globstacos.ch;;info@globstacos.ch;REG;https://www.globstacos.ch;https://www.globstacos.ch/;non necessaire;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-40H2PK;1-3C6XUK;;46.200656974849714;6.157752974717732;SITG REG + site web public si disponible;2026-05-26
34868;Gran Caffè Royal Karoma;Gran Caffè Royal Karoma;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Avenue de la Gare-des-Eaux-Vives 35;1207;Genève;Genève-Eaux-Vives;+41227354515;;;+41227354515;REG principal;info@grancafferoyalkaroma.ch;;info@grancafferoyalkaroma.ch;REG;https://www.grancafferoyalkaroma.ch/;https://www.grancafferoyalkaroma.ch/;non necessaire;;;;Hôtel/restaurant/bar/dancing;;1-5ND86U;1-454DJ7;;46.20251165236615;6.16893600245093;SITG REG + site web public si disponible;2026-05-26
6822;Green Gorilla Café Eaux-Vives;Green Gorilla Café Eaux-Vives;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue François-VERSONNEX 15;1207;Genève;Genève-Eaux-Vives;+41227002843;;;+41227002843;REG principal;admin@greengorillacafe.com;;admin@greengorillacafe.com;REG;;;site absent;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-1E7H32;1-4XH-76151;;46.20287190940784;6.156178773397062;SITG REG + site web public si disponible;2026-05-26
52038;HC Genève Sàrl;HC Genève Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue CHERBULIEZ 7;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;3-5 travailleurs;;;;1-37O45H;CHE391064998;46.2035252437852;6.158845856320388;SITG REG + site web public si disponible;2026-05-26
978;HC Wine & Tapas Bar;HC Wine & Tapas Bar;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue CHERBULIEZ 7;1207;Genève;Genève-Eaux-Vives;+33646064506;;;+33646064506;REG principal;;;;non trouve;;;site absent;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-B8H0T;1-37O45H;;46.2035252437852;6.158845856320388;SITG REG + site web public si disponible;2026-05-26
965;Hunch;Hunch;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Quai Gustave-ADOR 28;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;hunch.geneve@gmail.com;;hunch.geneve@gmail.com;REG;;;site absent;;;10-19 travailleurs;Hôtel/restaurant/bar/dancing;;1-B0IOV;1-25NNYE;;46.205646375831435;6.158193379525237;SITG REG + site web public si disponible;2026-05-26
7077;Indigo;Indigo;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Florissant 55BIS;1206;Genève;Genève-Eaux-Vives;+41223473179;+41787196354;;+41223473179;REG principal;indigorestaurantgeneve@gmail.com;;indigorestaurantgeneve@gmail.com;REG;https://restaurant-indigo.ch;https://restaurant-indigo.ch/;non necessaire;;;10-19 travailleurs;Hôtel/restaurant/bar/dancing;;1-1HEW6E;1-4XH-68631;;46.19375741256353;6.161514888643289;SITG REG + site web public si disponible;2026-05-26
63830;ITA Développement Immobilier Sàrl;ITA Développement Immobilier Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de l'Avenir 34;1207;Genève;Genève-Eaux-Vives;+41227869717;+41794100445;;+41227869717;REG principal;itadev@bluewin.ch;;itadev@bluewin.ch;REG;;;site absent;;;6-9 travailleurs;;;;1-4XH-12300;CHE110177801;46.20454686642628;6.162237095429384;SITG REG + site web public si disponible;2026-05-26
47320;Janika Sàrl;Janika Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Frontenex 43;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;;;;;1-1YL7A7;CHE315404626;46.20206969192563;6.163035405619992;SITG REG + site web public si disponible;2026-05-26
43932;"Janika Sàrl, succursale de Genève";"Janika Sàrl, succursale de Genève";Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Frontenex 43;1207;Genève;Genève-Eaux-Vives;+41225037848;;;+41225037848;REG principal;info@indiancorner.ch;;info@indiancorner.ch;REG;https://indiancorner.ch;https://indiancorner.ch/;non necessaire;;;3-5 travailleurs;;;;1-11BI5Y;CHE230051836;46.20206969192563;6.163035405619992;SITG REG + site web public si disponible;2026-05-26
78206;Jet & Lac SA;Jet & Lac SA;Entreprise;Gestion restauration;561003;Administration et gestion d'établissements de restauration;;Rue du Nant 23;1207;Genève;Genève-Eaux-Vives;+41799361936;;;+41799361936;REG principal;marcelbratter@gmail.com;;marcelbratter@gmail.com;REG;;;site absent;;;Sans travailleur;;;;1-4XH-6032;CHE102939383;46.20285384899887;6.161459626526225;SITG REG + site web public si disponible;2026-05-26
49077;Jet Pizza Food SARL;Jet Pizza Food SARL;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Chêne 19;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-2CG15P;CHE145776273;46.200143551719485;6.1668778980405135;SITG REG + site web public si disponible;2026-05-26
67221;Jianyi Wang;Jianyi Wang;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue des Eaux-Vives 9;1207;Genève;Genève-Eaux-Vives;+41227860198;;;+41227860198;REG principal;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-4XH-2337;CHE109431312;46.2032896569489;6.157272947660503;SITG REG + site web public si disponible;2026-05-26
57662;JJ Trading GmbH;JJ Trading GmbH;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Montchoisy 27;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-41XOJH;CHE135657738;46.20393145720963;6.161280104051335;SITG REG + site web public si disponible;2026-05-26
6722;Kasbar;Kasbar;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";"Emplois sous INDA-BAR Sàrl, établissement LRDBHD attenant. Selon tél. du 12.12.23 avec le gérant M.Morad El Hajjaji, Inda-bar & Kasbar founder";Rue Henri-BLANVALET 23;1207;Genève;Genève-Eaux-Vives;+41227362746;;;+41227362746;REG principal;contact@kasbar-restaurant.com;;contact@kasbar-restaurant.com;REG;https://kasbar-restaurant.com;https://kasbar-restaurant.com/;non necessaire;;;;Hôtel/restaurant/bar/dancing;;1-1EUW0A;1-4XH-83311;;46.203507121406;6.159236197532111;SITG REG + site web public si disponible;2026-05-26
1145;Katana Sushi;Katana Sushi;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Avenue de la Gare-des-Eaux-Vives 22A;1208;Genève;Genève-Eaux-Vives;+41227865888;;;+41227865888;REG principal;lin.x.g@hotmail.com;;lin.x.g@hotmail.com;REG;https://www.katanasushi.ch;https://www.katanasushi.ch/;non necessaire;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-CE0EI;1-4XH-74176;;46.201955313259276;6.168650111229955;SITG REG + site web public si disponible;2026-05-26
42047;Kourosh Sàrl;Kourosh Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue Du-ROVERAY 14;1207;Genève;Genève-Eaux-Vives;+41229001402;;;+41229001402;REG principal;kouroshsarl@gmail.com;;kouroshsarl@gmail.com;REG;;;site absent;;;6-9 travailleurs;;;;1-AF5O4;CHE497045758;46.2052689950759;6.158951066593251;SITG REG + site web public si disponible;2026-05-26
52854;L'aurora Sàrl;L'aurora Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Ruelle de la Vinaigrerie 4;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;3-5 travailleurs;;;;1-2SAAQO;CHE150105334;46.200646376488564;6.156924382278457;SITG REG + site web public si disponible;2026-05-26
10934;L'Episode;L'Episode;Etablissement;Gestion restauration;561003;Administration et gestion d'établissements de restauration;;Route de Chêne 48;1208;Genève;Genève-Eaux-Vives;+41229490328;;;+41229490328;REG principal;;;;non trouve;;;site absent;;;;Hôtel/restaurant/bar/dancing;;1-3CKIK7;1-4XH-27892;;46.19987799487142;6.17035290521355;SITG REG + site web public si disponible;2026-05-26
17377;La Fresque chez Libertad;La Fresque chez Libertad;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de la Flèche 5;1207;Genève;Genève-Eaux-Vives;+41225352213;;;+41225352213;REG principal;borisvachon@gmail.com;;borisvachon@gmail.com;REG;;;site absent;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-23825;1-4WR1EQ;;46.201075640470435;6.158300518556594;SITG REG + site web public si disponible;2026-05-26
94852;La Gourmandise SA;La Gourmandise SA;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Avenue KRIEG 7;1208;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;3-5 travailleurs;;;;1-5N7E88;CHE450400651;46.195045881765395;6.163371985759129;SITG REG + site web public si disponible;2026-05-26
21192;La Guinguette du Parc;La Guinguette du Parc;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Avenue Alice-et-William-FAVRE 19;1207;Genève;Genève-Eaux-Vives;+41796890553;;;+41796890553;REG principal;laguinguettegeneve@gmail.com;;laguinguettegeneve@gmail.com;REG;;;site absent;;;10-19 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-34440;1-3VHY6Q;;46.20565750037202;6.165143427613459;SITG REG + site web public si disponible;2026-05-26
88587;La Maison du Sandwich (Suisse) SA;La Maison du Sandwich (Suisse) SA;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Avenue KRIEG 15;1208;Genève;Genève-Eaux-Vives;+41223474031;;;+41223474031;REG principal;livraison@sandwich.ch;;livraison@sandwich.ch;REG;https://www.sandwich.ch;https://www.sandwich.ch/;non necessaire;;;10-19 travailleurs;;;;1-4XH-96819;CHE106086911;46.19469927369296;6.162820330830093;SITG REG + site web public si disponible;2026-05-26
101300;LA MARMITE KREOL Sàrl;LA MARMITE KREOL Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue Ernest-BLOCH 56;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-HTW6A;CHE385304220;46.20282824366402;6.164061950285859;SITG REG + site web public si disponible;2026-05-26
6101;La Micheline;La Micheline;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Avenue de la Gare-des-Eaux-Vives 3;1207;Genève;Genève-Eaux-Vives;+41228400338;;;+41228400338;REG principal;info@lamicheline.ch;;info@lamicheline.ch;REG;https://www.lamicheline.ch/;https://www.lamicheline.ch/;non necessaire;;;20-49 travailleurs;Hôtel/restaurant/bar/dancing;;1-1Q922Q;1-LXZAU;;46.20054588462109;6.165496168704226;SITG REG + site web public si disponible;2026-05-26
35371;La Ola Gastrobar;La Ola Gastrobar;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue SILLEM 11;1207;Genève;Genève-Eaux-Vives;+41227869468;+41227001443;;+41227869468;REG principal;info@laolagastrobar.ch;;info@laolagastrobar.ch;REG;https://laolagastrobar.ch/;https://laolagastrobar.ch/;non necessaire;;;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-5PRL3E;1-3EFKT1;;46.205681361717325;6.162756935833302;SITG REG + site web public si disponible;2026-05-26
53577;La Ola Gastrobar Sàrl;La Ola Gastrobar Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue SILLEM 11;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;6-9 travailleurs;;;;1-3EFKT1;CHE346059152;46.205681361717325;6.162756935833302;SITG REG + site web public si disponible;2026-05-26
23404;La Paire;La Paire;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";Café-Friperie;Rue MAUNOIR 18;1207;Genève;Genève-Eaux-Vives;;;+41764753830;+41764753830;site web;info@lapaire-cafefriperie.com;;info@lapaire-cafefriperie.com;REG;https://www.lapaire-cafefriperie.com;https://www.lapaire-cafefriperie.com/;contacts trouves sur site;https://www.lapaire-cafefriperie.com/ | https://www.lapaire-cafefriperie.com/contact | https://www.lapaire-cafefriperie.com/contact/ | https://www.lapaire-cafefriperie.com/contacts (erreur) | https://www.lapaire-cafefriperie.com/contactez-nous (erreur);;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-50439;1-24EAWZ;;46.20355793405257;6.160438032751458;SITG REG + site web public si disponible;2026-05-26
11221;La Terrasse du Parc;La Terrasse du Parc;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";Restaurant uniquement dans les murs du Restaurant Hôtel du Parc des Eaux-Vives (1-4XH-85679);Quai Gustave-ADOR 82;1207;Genève;Genève-Eaux-Vives;+41228497575;;;+41228497575;REG principal;reception@parcdeseauxvives.ch;;reception@parcdeseauxvives.ch;REG;https://www.parcdeseauxvives.ch;https://www.parcdeseauxvives.ch/;non necessaire;;;10-19 travailleurs;Hôtel/restaurant/bar/dancing;Restaurant Hôtel du Parc des Eaux-Vives;1-46GMOX;1-4XH-85678;;46.207619212413306;6.1691555346450295;SITG REG + site web public si disponible;2026-05-26
30160;Lago;Lago;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";fermé en hiver;Quai Gustave-ADOR 33;1207;Genève;Genève-Eaux-Vives;;;;;non trouve;;;;non trouve;;;site absent;;;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-71395;1-4XH-71393;;46.20644136295008;6.158761511413013;SITG REG + site web public si disponible;2026-05-26
39920;Le Cru;Le Cru;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de la Mairie 5;1207;Genève;Genève-Eaux-Vives;+41227364701;;;+41227364701;REG principal;;;;non trouve;;;site absent;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-87RMP;1-2X4XD;;46.20315617959532;6.1580135838912735;SITG REG + site web public si disponible;2026-05-26
